#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
# assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material
GCF_009379015.1	PRJNA224116	SAMN07672403	NXCZ00000000.1	na	480	480	Moraxella catarrhalis	strain=3331584D		latest	Scaffold	Major	Full	2019/10/28	ASM937901v1	University of Western Australia	GCA_009379015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/015/GCF_009379015.1_ASM937901v1		
GCF_009379035.1	PRJNA224116	SAMN07672455	RCJZ00000000.1	na	480	480	Moraxella catarrhalis	strain=29/50/1		latest	Contig	Major	Full	2019/10/28	ASM937903v1	University of Western Australia	GCA_009379035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/035/GCF_009379035.1_ASM937903v1		
GCF_009379045.1	PRJNA224116	SAMN07672467	RCJY00000000.1	na	480	480	Moraxella catarrhalis	strain=3/22/2001		latest	Contig	Major	Full	2019/10/28	ASM937904v1	University of Western Australia	GCA_009379045.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/045/GCF_009379045.1_ASM937904v1		
GCF_009379055.1	PRJNA224116	SAMN07672447	RCKA00000000.1	na	480	480	Moraxella catarrhalis	strain=26/133/1		latest	Contig	Major	Full	2019/10/28	ASM937905v1	University of Western Australia	GCA_009379055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/055/GCF_009379055.1_ASM937905v1		
GCF_009379095.1	PRJNA224116	SAMN07672460	RCKB00000000.1	na	480	480	Moraxella catarrhalis	strain=24/92/1		latest	Scaffold	Major	Full	2019/10/28	ASM937909v1	University of Western Australia	GCA_009379095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/095/GCF_009379095.1_ASM937909v1		
GCF_009379115.1	PRJNA224116	SAMN07672456	RCKC00000000.1	na	480	480	Moraxella catarrhalis	strain=23/95/1		latest	Contig	Major	Full	2019/10/28	ASM937911v1	University of Western Australia	GCA_009379115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/115/GCF_009379115.1_ASM937911v1		
GCF_009379135.1	PRJNA224116	SAMN07672435	NXDB00000000.1	na	480	480	Moraxella catarrhalis	strain=2050675Y		latest	Contig	Major	Full	2019/10/28	ASM937913v1	University of Western Australia	GCA_009379135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/135/GCF_009379135.1_ASM937913v1		
GCF_009379145.1	PRJNA224116	SAMN07672438	NXDA00000000.1	na	480	480	Moraxella catarrhalis	strain=23/41/1		latest	Scaffold	Major	Full	2019/10/28	ASM937914v1	University of Western Australia	GCA_009379145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/145/GCF_009379145.1_ASM937914v1		
GCF_009379155.1	PRJNA224116	SAMN07672429	RCKD00000000.1	na	480	480	Moraxella catarrhalis	strain=2047127K		latest	Contig	Major	Full	2019/10/28	ASM937915v1	University of Western Australia	GCA_009379155.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/155/GCF_009379155.1_ASM937915v1		
GCF_009379195.1	PRJNA224116	SAMN07672420	NXDD00000000.1	na	480	480	Moraxella catarrhalis	strain=2042044P		latest	Contig	Major	Full	2019/10/28	ASM937919v1	University of Western Australia	GCA_009379195.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/195/GCF_009379195.1_ASM937919v1		
GCF_009379215.1	PRJNA224116	SAMN07672416	NXDC00000000.1	na	480	480	Moraxella catarrhalis	strain=2046210Y		latest	Contig	Major	Full	2019/10/28	ASM937921v1	University of Western Australia	GCA_009379215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/215/GCF_009379215.1_ASM937921v1		
GCF_009379235.1	PRJNA224116	SAMN07672421	NXDE00000000.1	na	480	480	Moraxella catarrhalis	strain=2041717D		latest	Contig	Major	Full	2019/10/28	ASM937923v1	University of Western Australia	GCA_009379235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/235/GCF_009379235.1_ASM937923v1		
GCF_009379245.1	PRJNA224116	SAMN07672431	NXDF00000000.1	na	480	480	Moraxella catarrhalis	strain=2041417P		latest	Contig	Major	Full	2019/10/28	ASM937924v1	University of Western Australia	GCA_009379245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/245/GCF_009379245.1_ASM937924v1		
GCF_009379265.1	PRJNA224116	SAMN07672402	NXDG00000000.1	na	480	480	Moraxella catarrhalis	strain=2023641W		latest	Contig	Major	Full	2019/10/28	ASM937926v1	University of Western Australia	GCA_009379265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/265/GCF_009379265.1_ASM937926v1		
GCF_009379285.1	PRJNA224116	SAMN07672411	RCKE00000000.1	na	480	480	Moraxella catarrhalis	strain=2040048B		latest	Scaffold	Major	Full	2019/10/28	ASM937928v1	University of Western Australia	GCA_009379285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/285/GCF_009379285.1_ASM937928v1		
GCF_009379305.1	PRJNA224116	SAMN07672398	NXDH00000000.1	na	480	480	Moraxella catarrhalis	strain=2019228G		latest	Scaffold	Major	Full	2019/10/28	ASM937930v1	University of Western Australia	GCA_009379305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/305/GCF_009379305.1_ASM937930v1		
GCF_009379335.1	PRJNA224116	SAMN07672453	RCKF00000000.1	na	480	480	Moraxella catarrhalis	strain=20/122/1		latest	Contig	Major	Full	2019/10/28	ASM937933v1	University of Western Australia	GCA_009379335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/335/GCF_009379335.1_ASM937933v1		
GCF_009379345.1	PRJNA224116	SAMN07672465	RCKG00000000.1	na	480	480	Moraxella catarrhalis	strain=16/38/1		latest	Contig	Major	Full	2019/10/28	ASM937934v1	University of Western Australia	GCA_009379345.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/345/GCF_009379345.1_ASM937934v1		
GCF_009379375.1	PRJNA224116	SAMN07672469	RCKI00000000.1	na	480	480	Moraxella catarrhalis	strain=15/36/1		latest	Contig	Major	Full	2019/10/28	ASM937937v1	University of Western Australia	GCA_009379375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/375/GCF_009379375.1_ASM937937v1		
GCF_009379395.1	PRJNA224116	SAMN07672423	RCKH00000000.1	na	480	480	Moraxella catarrhalis	strain=1583718S		latest	Contig	Major	Full	2019/10/28	ASM937939v1	University of Western Australia	GCA_009379395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/395/GCF_009379395.1_ASM937939v1		
GCF_009379405.1	PRJNA224116	SAMN07672449	RCKJ00000000.1	na	480	480	Moraxella catarrhalis	strain=130/563/4		latest	Contig	Major	Full	2019/10/28	ASM937940v1	University of Western Australia	GCA_009379405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/405/GCF_009379405.1_ASM937940v1		
GCF_009379425.1	PRJNA224116	SAMN07672448	RCKK00000000.1	na	480	480	Moraxella catarrhalis	strain=129/464/4		latest	Contig	Major	Full	2019/10/28	ASM937942v1	University of Western Australia	GCA_009379425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/425/GCF_009379425.1_ASM937942v1		
GCF_009379455.1	PRJNA224116	SAMN07672443	RCKL00000000.1	na	480	480	Moraxella catarrhalis	strain=120/402/3		latest	Contig	Major	Full	2019/10/28	ASM937945v1	University of Western Australia	GCA_009379455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/455/GCF_009379455.1_ASM937945v1		
GCF_009379475.1	PRJNA224116	SAMN07672452	RCKM00000000.1	na	480	480	Moraxella catarrhalis	strain=113/391/3		latest	Contig	Major	Full	2019/10/28	ASM937947v1	University of Western Australia	GCA_009379475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/475/GCF_009379475.1_ASM937947v1		
GCF_009379495.1	PRJNA224116	SAMN07672426	NXDL00000000.1	na	480	480	Moraxella catarrhalis	strain=1111988H		latest	Contig	Major	Full	2019/10/28	ASM937949v1	University of Western Australia	GCA_009379495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/495/GCF_009379495.1_ASM937949v1		
GCF_009379515.1	PRJNA224116	SAMN07672432	RCKN00000000.1	na	480	480	Moraxella catarrhalis	strain=1098655R		latest	Contig	Major	Full	2019/10/28	ASM937951v1	University of Western Australia	GCA_009379515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/515/GCF_009379515.1_ASM937951v1		
GCF_009379535.1	PRJNA224116	SAMN07672414	RCKO00000000.1	na	480	480	Moraxella catarrhalis	strain=1093063Y		latest	Contig	Major	Full	2019/10/28	ASM937953v1	University of Western Australia	GCA_009379535.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/535/GCF_009379535.1_ASM937953v1		
GCF_009379545.1	PRJNA224116	SAMN07672451	RCKR00000000.1	na	480	480	Moraxella catarrhalis	strain=105/305/2		latest	Contig	Major	Full	2019/10/28	ASM937954v1	University of Western Australia	GCA_009379545.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/545/GCF_009379545.1_ASM937954v1		
GCF_009379565.1	PRJNA224116	SAMN07672457	RCKP00000000.1	na	480	480	Moraxella catarrhalis	strain=107/374/3		latest	Contig	Major	Full	2019/10/28	ASM937956v1	University of Western Australia	GCA_009379565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/565/GCF_009379565.1_ASM937956v1		
GCF_009379585.1	PRJNA224116	SAMN07672401	NXDI00000000.1	na	480	480	Moraxella catarrhalis	strain=1034084Q		latest	Scaffold	Major	Full	2019/10/28	ASM937958v1	University of Western Australia	GCA_009379585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/585/GCF_009379585.1_ASM937958v1		
GCF_009379615.1	PRJNA224116	SAMN07672463	RCKQ00000000.1	na	480	480	Moraxella catarrhalis	strain=105/417/3		latest	Contig	Major	Full	2019/10/28	ASM937961v1	University of Western Australia	GCA_009379615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/615/GCF_009379615.1_ASM937961v1		
GCF_009379625.1	PRJNA224116	SAMN07672400	NXDJ00000000.1	na	480	480	Moraxella catarrhalis	strain=1028680K		latest	Contig	Major	Full	2019/10/28	ASM937962v1	University of Western Australia	GCA_009379625.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/625/GCF_009379625.1_ASM937962v1		
GCF_009379655.1	PRJNA224116	SAMN07672442	RCKT00000000.1	na	480	480	Moraxella catarrhalis	strain=102/402/3		latest	Contig	Major	Full	2019/10/28	ASM937965v1	University of Western Australia	GCA_009379655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/655/GCF_009379655.1_ASM937965v1		
GCF_009379675.1	PRJNA224116	SAMN07672410	RCKU00000000.1	na	480	480	Moraxella catarrhalis	strain=20370737		latest	Contig	Major	Full	2019/10/28	ASM937967v1	University of Western Australia	GCA_009379675.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/675/GCF_009379675.1_ASM937967v1		
GCF_009379685.1	PRJNA224116	SAMN07672399	RCKS00000000.1	na	480	480	Moraxella catarrhalis	strain=1020848M		latest	Contig	Major	Full	2019/10/28	ASM937968v1	University of Western Australia	GCA_009379685.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/685/GCF_009379685.1_ASM937968v1		
GCF_009379715.1	PRJNA224116	SAMN07672409	NXDK00000000.1	na	480	480	Moraxella catarrhalis	strain=20236154		latest	Contig	Major	Full	2019/10/28	ASM937971v1	University of Western Australia	GCA_009379715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/379/715/GCF_009379715.1_ASM937971v1		
GCF_010603895.1	PRJNA224116	SAMN12251093	JAABKV000000000.1	na	480	480	Moraxella catarrhalis	strain=AS012774		latest	Scaffold	Major	Full	2020/02/14	ASM1060389v1	Ares Genetics	GCA_010603895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/603/895/GCF_010603895.1_ASM1060389v1		
GCF_010603915.1	PRJNA224116	SAMN12251091	JAABKX000000000.1	na	480	480	Moraxella catarrhalis	strain=AS012772		latest	Scaffold	Major	Full	2020/02/14	ASM1060391v1	Ares Genetics	GCA_010603915.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/603/915/GCF_010603915.1_ASM1060391v1		
GCF_010603965.1	PRJNA224116	SAMN12251090	VLEN00000000.1	na	480	480	Moraxella catarrhalis	strain=AS012771		latest	Scaffold	Major	Full	2020/02/14	ASM1060396v1	Ares Genetics	GCA_010603965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/603/965/GCF_010603965.1_ASM1060396v1		
GCF_010603985.1	PRJNA224116	SAMN12251087	JAABLA000000000.1	na	480	480	Moraxella catarrhalis	strain=AS012768		latest	Scaffold	Major	Full	2020/02/14	ASM1060398v1	Ares Genetics	GCA_010603985.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/603/985/GCF_010603985.1_ASM1060398v1		
GCF_010604025.1	PRJNA224116	SAMN12251085	JAABLC000000000.1	na	480	480	Moraxella catarrhalis	strain=AS012766		latest	Scaffold	Major	Full	2020/02/14	ASM1060402v1	Ares Genetics	GCA_010604025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/604/025/GCF_010604025.1_ASM1060402v1		
GCF_010604075.1	PRJNA224116	SAMN12251084	JAABLD000000000.1	na	480	480	Moraxella catarrhalis	strain=AS012765		latest	Scaffold	Major	Full	2020/02/14	ASM1060407v1	Ares Genetics	GCA_010604075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/604/075/GCF_010604075.1_ASM1060407v1		
GCF_010612395.1	PRJNA224116	SAMN12251088	JAABKZ000000000.1	na	480	480	Moraxella catarrhalis	strain=AS012769		latest	Scaffold	Major	Full	2020/02/14	ASM1061239v1	Ares Genetics	GCA_010612395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/612/395/GCF_010612395.1_ASM1061239v1		
GCF_900453075.1	PRJNA224116	SAMEA4552896	UGPV00000000.1	na	480	480	Moraxella catarrhalis	strain=NCTC4103		latest	Contig	Major	Full	2018/08/01	52347_E01	SC	GCA_900453075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/453/075/GCF_900453075.1_52347_E01		
GCF_900453095.1	PRJNA224116	SAMEA4552895	UGPU00000000.1	na	480	480	Moraxella catarrhalis	strain=NCTC3622		latest	Contig	Major	Full	2018/08/01	52347_C01	SC	GCA_900453095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/453/095/GCF_900453095.1_52347_C01		
GCF_900476075.1	PRJNA224116	SAMEA4076728		na	480	480	Moraxella catarrhalis	strain=NCTC11020		latest	Complete Genome	Major	Full	2018/06/17	49595_F01	SC	GCA_900476075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/476/075/GCF_900476075.1_49595_F01		assembly from type material
